true_values,predictions,errors
16078.0,15923.409390275885,154.59060972411498
16170.0,16064.90210944563,105.09789055437068
16113.0,16147.784858260939,-34.78485826093856
16233.5,16096.323205691266,137.17679430873432
16298.0,16220.61931385626,77.3806861437406
16150.0,16297.744006437135,-147.74400643713489
16190.5,16133.644005177115,56.855994822884895
16109.0,16186.131774063375,-77.1317740633749
16094.5,16101.786135444618,-7.286135444617685
16114.5,16092.269377010609,22.230622989391122
16217.5,16124.50957717302,92.99042282698065
16191.0,16217.158549950167,-26.15854995016707
16338.5,16184.826664310469,153.6733356895311
16339.5,16347.163840232983,-7.663840232982693
16510.0,16355.146813490408,154.85318650959198
16353.0,16511.679903041448,-158.6799030414477
16350.5,16355.654455184529,-5.15445518452907
16245.0,16364.890555101745,-119.89055510174512
16269.5,16266.447930545502,3.0520694544975413
16466.5,16283.66809619028,182.83190380971973
16656.0,16475.609252049635,180.39074795036504
16609.5,16677.13894661684,-67.63894661684026
16579.5,16619.721944990655,-40.221944990655174
16687.5,16608.838510830403,78.66148916959719
16625.0,16713.893898451133,-88.89389845113328
16722.5,16655.444803251947,67.05519674805328
16702.0,16750.816994015448,-48.81699401544756
16678.0,16734.59829579142,-56.59829579142024
16704.0,16708.997816994237,-4.997816994236928
16748.0,16730.621389774264,17.378610225736338
16729.0,16773.06221955715,-44.06221955714864
16740.0,16760.956660331754,-20.956660331754392
16624.0,16765.761977712962,-141.7619777129621
16558.5,16651.355575988735,-92.85557598873493
16721.0,16571.59842838604,149.40157161395837
16815.5,16735.65053762251,79.84946237748954
16729.5,16839.537135730636,-110.03713573063578
16739.5,16752.59346675306,-13.093466753060056
16719.5,16772.96720802618,-53.46720802618074
16674.5,16746.878810050137,-72.37881005013696
16533.5,16712.335821933695,-178.83582193369512
16534.5,16562.231284116617,-27.731284116616735
16479.5,16575.243028704477,-95.74302870447718
16384.5,16498.873983019355,-114.37398301935536
16345.0,16411.28073772317,-66.2807377231693
16426.5,16374.956684085819,51.54331591418122
16439.5,16439.557422195332,-0.05742219533203752
16381.0,16464.418841644794,-83.41884164479416
16637.0,16407.116822688735,229.88317731126517
16551.5,16651.39451895472,-99.89451895471939
16565.0,16586.074854714065,-21.074854714064713
16653.5,16597.279050004774,56.220949995225965
16694.0,16680.307639888702,13.692360111297603
16617.0,16715.868287570323,-98.86828757032345
17349.0,16624.13431282721,724.8656871727908
17629.5,17282.418265562163,347.08173443783744
17551.0,17585.564211431647,-34.56421143164698
17605.5,17523.152482053716,82.34751794628392
17435.0,17582.71036844919,-147.71036844918854
17609.0,17413.221146790904,195.77885320909627
17674.0,17593.785791177233,80.21420882276652
17635.5,17656.81400819214,-21.314008192141046
17457.0,17629.084804747905,-172.08480474790485
17541.0,17452.689146765097,88.31085323490333
17591.5,17541.699503093492,49.80049690650776
17851.5,17594.75137750511,256.7486224948916
17889.0,17850.22218992685,38.77781007314843
17755.0,17894.67578151606,-139.67578151605994
17718.0,17764.66722745204,-46.66722745203879
17677.0,17730.329593473452,-53.329593473452405
17239.5,17691.04408087006,-451.5440808700587
17183.5,17241.34304255134,-57.84304255133975
17376.5,17192.6891838434,183.8108161566015
17171.5,17381.39917240355,-209.89917240355135
17322.0,17180.553272539622,141.4467274603776
17340.0,17331.83464703351,8.1653529664909
17329.0,17353.947296595736,-24.94729659573568
17331.5,17341.28657846766,-9.786578467661457
17303.0,17345.5306261756,-42.530626175601355
17437.5,17318.334368653268,119.16563134673197
17425.0,17448.231425011993,-23.231425011992542
17473.5,17432.10657871431,41.39342128569115
17476.0,17480.403691914405,-4.403691914405499
18065.5,17484.344190108637,581.1558098913629
17903.5,18051.819836284547,-148.3198362845469
17957.5,17904.190092424364,53.309907575636316
17881.0,17961.674946011746,-80.67494601174621
17845.0,17888.54952441882,-43.54952441882051
17700.5,17853.83583434471,-153.33583434471075
17724.5,17708.719657481775,15.780342518224643
17823.5,17734.45577821397,89.04422178602908
17812.5,17834.919556827797,-22.41955682779735
17718.5,17826.79464869478,-108.29464869478034
17529.5,17733.72417436361,-204.22417436361138
17497.0,17543.95918675213,-46.959186752130336
17594.0,17513.618055094175,80.38194490582464
17570.5,17612.551462303163,-42.051462303163134
17472.5,17573.31599578675,-100.81599578675014
17468.5,17473.76436585078,-5.26436585078045
17535.5,17471.716833289927,63.78316671007269
17627.5,17538.673937125295,88.8260628747048
17563.5,17631.14783099638,-67.64783099637862
17348.0,17567.250114905535,-219.25011490553516
17244.0,17334.54199968066,-90.5419996806595
17064.0,17234.11323340637,-170.11323340636955
17154.0,17052.37618081387,101.62381918613028
17179.5,17144.94694794613,34.55305205387049
17191.5,17171.829262924915,19.670737075084617
17076.5,17185.021221800394,-108.52122180039441
16905.5,17067.72770428471,-162.22770428470903
17028.5,16896.805866400806,131.69413359919417
17043.5,17020.012094873087,23.487905126912665
17150.5,17039.11089352555,111.38910647444936
17108.5,17144.359814968866,-35.859814968865976
17089.0,17105.47019658085,-16.470196580849006
17075.5,17085.88296720199,-10.382967201989231
17143.5,17073.861841568872,69.63815843112752
17172.0,17140.185413115596,31.81458688440398
17226.5,17169.445119033768,57.054880966232304
17350.0,17231.93853455991,118.0614654400888
17322.0,17352.617319624904,-30.617319624903757
17231.0,17323.67066466249,-92.67066466249162
17266.5,17231.39705519031,35.10294480968878
17257.0,17265.114516497095,-8.114516497094883
17333.0,17257.435846899367,75.56415310063312
17368.5,17331.358445596594,37.14155440340619
17414.5,17365.89119739424,48.60880260575868
17399.0,17413.32849345696,-14.328493456960132
17353.0,17400.062247562775,-47.062247562775156
17339.0,17355.225226492894,-16.225226492893853
17424.5,17343.242081733904,81.25791826609566
17375.5,17427.45241811473,-51.9524181147317
17305.0,17376.033387521118,-71.03338752111813
17357.0,17309.276097266946,47.723902733054274
17348.0,17361.461926835847,-13.461926835847407
17378.0,17352.495616892975,25.504383107025205
17300.0,17379.307075702858,-79.30707570285813
17299.0,17299.728359192824,-0.7283591928244277
17336.0,17301.107607146645,34.89239285335498
17320.0,17338.174419107174,-18.17441910717389
17384.5,17322.422963077403,62.07703692259747
17365.0,17386.483545384723,-21.483545384722674
17333.5,17368.42979494037,-34.9297949403699
17340.0,17339.075482595243,0.9245174047573528
17295.0,17347.72346932289,-52.72346932288929
17265.5,17302.06287136294,-36.56287136294122
17307.5,17274.234623085984,33.26537691401609
17395.5,17316.030980138326,79.46901986167359
17413.5,17401.371130602613,12.128869397387462
17448.0,17416.907540557113,31.092459442887048
17377.0,17450.823991174213,-73.823991174213
17291.5,17380.761371857643,-89.2613718576431
17056.0,17295.114590147947,-239.11459014794673
16437.0,17056.95645192597,-619.9564519259693
16576.0,16450.123479858215,125.87652014178457
16898.0,16595.590019926192,302.4099800738077
16912.5,16885.926647073007,26.57335292699281
16933.0,16911.79996357361,21.200036426391307
16802.5,16935.476911858932,-132.976911858932
16860.5,16804.18218148233,56.317818517669366
16692.5,16860.446357416273,-167.9463574162728
16578.0,16691.894421423207,-113.89442142320695
16741.0,16576.914515974102,164.08548402589804
16821.5,16738.828425467167,82.67157453283289
16882.5,16820.475769820907,62.02423017909314
16825.0,16880.4767946282,-55.47679462820088
16818.5,16824.074401250382,-5.574401250381925
16895.5,16817.537456910082,77.96254308991774
16978.0,16902.3887996139,75.6112003861017
16943.5,16982.553873933146,-39.05387393314595
16834.5,16947.36303255962,-112.86303255962048
16827.5,16836.055945209035,-8.55594520903469
16780.5,16829.253790991006,-48.7537909910061
16814.0,16778.951097586192,35.04890241380781
16779.0,16816.29118248056,-37.291182480559655
16840.5,16782.983051618103,57.51694838189724
16721.5,16844.200901146818,-122.70090114681807
16673.0,16726.16821762937,-53.16821762936888
16626.0,16680.21955733831,-54.21955733831055
16613.5,16624.214757784408,-10.714757784407993
16751.0,16611.862544565593,139.13745543440746
16829.5,16746.481196137538,83.01880386246194
16811.0,16826.682429751854,-15.682429751854215
16788.0,16812.620814284677,-24.62081428467718
16834.5,16790.26977783957,44.23022216042955
16884.5,16835.995822531702,48.50417746829771
16889.0,16886.48661337566,2.513386624341365
16905.0,16897.41747344042,7.582526559581311
16882.0,16913.922998252892,-31.922998252892285
16853.5,16891.00932106616,-37.50932106616165
16905.5,16863.649732583657,41.85026741634283
17052.0,16913.60086491709,138.3991350829092
16991.0,17055.118918346296,-64.11891834629569
16920.5,16994.04633314961,-73.54633314961029
16877.0,16926.30795316617,-49.3079531661715
16890.0,16882.754386060118,7.245613939881878
16846.5,16896.252277295138,-49.7522772951379
16870.5,16854.38497929993,16.11502070006827
16878.0,16879.035510426813,-1.0355104268128343
16882.0,16886.819828304317,-4.819828304316616
16897.5,16890.83095188876,6.669048111238226
16968.0,16907.163997340067,60.836002659933
16923.5,16975.669766600222,-52.16976660022192
16882.0,16932.581992883464,-50.58199288346441
16856.0,16891.428461244523,-35.42846124452262
16860.0,16865.845334833382,-5.845334833382367
16861.0,16863.31795910089,-2.3179591008884017
16891.5,16862.879138646218,28.620861353781947
16875.5,16893.228388031635,-17.728388031635404
16781.5,16877.201876586347,-95.70187658634677
16811.5,16784.21327058397,27.28672941603145
16754.0,16814.910992427664,-60.91099242766359
16690.0,16757.566228206415,-67.56622820641496
16681.0,16694.38043010638,-13.380430106379208
16713.0,16685.365782118257,27.634217881743098
16694.5,16718.805731534198,-24.305731534197548
16744.0,16700.994357987664,43.005642012336466
16728.5,16750.654219228538,-22.15421922853784
16743.0,16734.919084581754,8.08091541824615
16751.5,16751.362455059643,0.13754494035674725
16793.5,16759.655306334607,33.8446936653927
16799.5,16804.725673778175,-5.2256737781754055
16771.0,16809.641313723252,-38.6413137232521
16807.5,16781.364267555837,26.135732444163295
16788.5,16817.900708673118,-29.40070867311806
16736.0,16798.7974756154,-62.79747561539989
16847.0,16745.794720675047,101.20527932495315
16831.5,16852.103900817252,-20.603900817251997
16828.5,16839.66611119638,-11.16611119638037
16849.0,16836.813866226163,12.186133773837355
16886.5,16856.247078213702,30.25292178629752
16851.5,16894.11751922645,-42.617519226449076
16864.5,16858.94152883079,5.558471169209952
16885.5,16872.90637226622,12.593627733778703
16855.5,16891.05334444464,-35.55334444464097
16833.5,16862.318764697946,-28.81876469794588
16803.0,16841.43130788375,-38.43130788375129
16831.5,16808.365801263382,23.13419873661769
16828.5,16837.854827545754,-9.354827545754233
16857.0,16834.490285094034,22.509714905965666
16869.5,16863.694304259938,5.80569574006222
16828.5,16875.754756333645,-47.254756333644764
16862.0,16835.39970364137,26.60029635862884
16847.5,16868.825735161197,-21.325735161197372
16800.5,16854.90347157121,-54.40347157121141
16804.0,16808.643932848518,-4.643932848517579
16817.5,16813.586296775982,3.9137032240178087
16828.5,16826.594547283843,1.905452716157015
16795.0,16837.83172004483,-42.831720044829126
16855.5,16805.035427284845,50.464572715154645
16858.5,16862.67433033981,-4.174330339810695
16885.0,16866.58812733548,18.41187266452107
16969.5,16893.51234902204,75.98765097796058
16918.5,16976.362107177185,-57.86210717718495
16906.0,16926.686194773483,-20.686194773483294
16920.5,16914.91745531636,5.582544683638844
16936.5,16930.024208913437,6.475791086562822
16874.5,16946.4057589982,-71.90575899820033
16890.5,16884.093082071387,6.406917928612529
16879.0,16901.661612207507,-22.66161220750655
16869.0,16889.900139010006,-20.90013901000566
16873.5,16880.077757319938,-6.577757319937518
16885.0,16884.685280641144,0.3147193588556547
16881.5,16896.593651289553,-15.093651289553236
16852.0,16893.366684403874,-41.36668440387439
16831.0,16860.65883991607,-29.658839916068246
16840.0,16840.223726850578,-0.22372685057780473
16856.5,16850.24209018771,6.257909812291473
16851.0,16866.888904220043,-15.888904220042605
16866.0,16862.297790161545,3.702209838455019
16869.0,16877.083100596683,-8.083100596682925
16878.5,16880.25402704602,-1.7540270460194733
16877.0,16890.136676551167,-13.136676551166602
16845.0,16888.19229686174,-43.19229686174003
16815.0,16856.0794110743,-41.07941107430088
16807.0,16826.829826266687,-19.829826266686723
16827.5,16819.625063132775,7.874936867225188
16775.5,16839.33991610495,-63.839916104949225
16796.5,16787.661359908026,8.838640091973502
16803.0,16809.266562889774,-6.2665628897739225
16795.5,16816.637735052318,-21.13773505231802
16822.0,16808.783358180608,13.216641819391953
16832.5,16836.085549334162,-3.5855493341623514
16819.0,16845.79405326985,-26.79405326984852
16800.5,16833.3010015952,-32.80100159519861
16769.0,16814.916455817533,-45.91645581753255
16781.5,16780.92463077576,0.5753692242396937
16804.0,16793.968623410223,10.03137658977721
16798.0,16816.037343706517,-18.037343706517277
16835.0,16808.78659400351,26.21340599648829
16848.0,16845.211708751256,2.788291248743917
16829.5,16858.77349874299,-29.27349874299034
16852.0,16840.979313966687,11.020686033312813
16844.0,16862.790261073354,-18.790261073354486
16871.5,16854.580292350023,16.919707649976772
16864.5,16881.431293190057,-16.93129319005675
16845.5,16874.7126879592,-29.212687959199684
16869.5,16855.36144049074,14.13855950926154
16856.0,16880.13925886277,-24.139258862771385
16856.0,16867.13655201896,-11.136552018961083
16870.0,16867.80545888788,2.194541112119623
16857.0,16878.266651521335,-21.266651521335007
16907.5,16868.07169202432,39.42830797567876
16898.5,16917.323194078122,-18.82319407812247
16884.0,16908.812388333572,-24.812388333572017
16875.0,16894.72308580646,-19.723085806461313
16852.5,16886.32381539495,-33.823815394949634
16840.5,16864.027451378694,-23.527451378693513
16844.0,16850.42112237259,-6.421122372590617
16836.5,16855.268229396843,-18.7682293968428
16843.5,16848.353064473424,-4.8530644734237285
16849.5,16855.008002209146,-5.5080022091460705
16851.5,16861.60683738171,-10.106837381710648
16800.0,16863.747128883824,-63.74712888382419
16795.5,16812.013910001708,-16.5139100017077
16673.0,16808.312881179845,-135.31288117984514
16736.5,16686.314657477382,50.18534252261816
16689.5,16748.380926664184,-58.88092666418379
16741.5,16703.337410208922,38.16258979107806
16762.5,16755.48809196738,7.011908032618521
16734.5,16780.565111313852,-46.06511131385196
16709.5,16751.75711745455,-42.25711745454828
16696.5,16727.01795354409,-30.517953544091142
16636.5,16713.221256409786,-76.72125640978629
16506.5,16651.34395692685,-144.84395692684848
16479.0,16516.074223397645,-37.074223397645255
16556.5,16490.336699261086,66.16330073891368
16534.0,16566.91796421641,-32.91796421640902
16504.0,16545.38641161753,-41.38641161752821
16595.5,16514.026658124694,81.47334187530578
16576.5,16603.655108584804,-27.15510858480411
16580.0,16586.043832368803,-6.043832368803123
16562.5,16589.03399245929,-26.533992459291767
16660.5,16571.280805364808,89.21919463519225
16667.5,16666.025890513476,1.4741094865239575
16649.5,16678.03555923184,-28.535559231841034
16620.0,16661.199043103195,-41.199043103195436
16609.5,16632.202826938832,-22.702826938832004
16600.0,16621.530066226813,-21.530066226812778
16610.5,16612.379509338854,-1.8795093388544046
16620.0,16622.38611879839,-2.3861187983893615
16604.0,16632.386091939767,-28.38609193976663
16670.0,16615.896189949617,54.10381005038289
16663.5,16679.42614765964,-15.926147659640264
16678.0,16674.529873830805,3.4701261691952823
16640.5,16688.520612895627,-48.02061289562698
16634.0,16652.21212584253,-18.21212584252862
16633.5,16646.112027400504,-12.612027400504303
16614.0,16647.047740412992,-33.047740412992425
16559.0,16627.504226016077,-68.50422601607715
16583.5,16567.406788660046,16.093211339953996
16573.0,16593.21003157622,-20.21003157622181
16560.0,16583.006993005398,-23.006993005397817
16570.0,16570.593612866815,-0.5936128668145102
16557.0,16580.80215360514,-23.8021536051383
16582.5,16567.59961286807,14.900387131929165
16520.0,16591.61162772276,-71.6116277227593
16520.5,16530.132515008576,-9.632515008575865
16540.0,16530.872817536685,9.127182463314966
16551.0,16550.034110908815,0.9658890911850904
16526.5,16561.456250117702,-34.95625011770244
16486.5,16537.32856014706,-50.82856014705976
16504.0,16497.654602366445,6.345397633554967
16531.5,16515.361000844638,16.1389991553624
16515.5,16542.292911752767,-26.792911752767395
16548.5,16526.378764033165,22.12123596683523
16542.5,16557.81802238286,-15.318022382860363
16554.0,16552.2254878786,1.7745121213993116
16549.0,16563.51964825023,-14.519648250228784
16552.5,16557.974345661863,-5.474345661863481
16540.5,16562.20905290639,-21.709052906389843
16490.0,16550.85862183568,-60.858621835679514
16344.5,16500.83890928456,-156.33890928456094
16387.5,16356.719859529323,30.780140470676997
16446.0,16402.498469232618,43.501530767382064
16390.0,16461.347665344845,-71.34766534484515
16387.0,16409.181052898603,-22.181052898602502
16416.5,16406.693747257777,9.806252742222568
16444.5,16434.9886144267,9.511385573299776
16438.5,16462.51742595014,-24.017425950140023
16378.5,16455.46562052444,-76.96562052443915
16364.0,16395.430167895545,-31.43016789554531
16295.0,16381.37668856191,-86.37668856190976
16330.5,16305.697664020245,24.8023359797553
16391.5,16341.423779698544,50.07622030145649
16204.0,16399.204346470266,-195.2043464702656
16255.5,16208.068102319941,47.43189768005868
16262.0,16262.943146060381,-0.9431460603809683
16240.5,16269.683216895819,-29.183216895818987
16172.0,16247.889250885524,-75.88925088552423
16045.5,16178.4353760175,-132.93537601749995
16091.5,16051.379034442303,40.12096555769676
15944.0,16098.806252568036,-154.80625256803614
16054.0,15951.079490652748,102.92050934725194
16079.0,16062.17212229523,16.8278777047708
16176.0,16089.06418515998,86.93581484002061
16155.0,16181.6560379804,-26.65603798039956
16165.5,16162.667165363053,2.8328346369471546
16152.0,16174.363604580163,-22.363604580163155
16135.0,16160.509687362463,-25.5096873624625
16079.0,16148.446791240367,-69.44679124036702
15938.5,16093.417093533075,-154.91709353307488
15902.5,15944.516565383714,-42.016565383713896
15982.0,15908.788916989039,73.21108301096137
15967.0,15988.52001114669,-21.520011146689285
15939.0,15974.13922957659,-35.13922957659088
15861.0,15946.031591150357,-85.03159115035669
15856.5,15867.18537695203,-10.6853769520294
15888.5,15862.259192051715,26.240807948284782
15954.5,15893.277843358273,61.22215664172654
16390.0,15959.146143321017,430.853856678983
16634.5,16369.637552824363,264.8624471756375
16493.0,16624.007172214835,-131.007172214835
16756.5,16492.088097799075,264.4119022009254
16826.0,16749.833822319182,76.16617768081778
16813.0,16827.830473379796,-14.830473379795876
16869.0,16817.70063473067,51.29936526932943
16773.5,16874.565468071378,-101.06546807137784
16768.0,16780.79652904166,-12.796529041661415
16753.0,16777.668569130015,-24.668569130015385
16680.0,16764.333981196665,-84.33398119666526
16702.5,16691.746635291016,10.753364708984009
16756.0,16716.7557761451,39.244223854901065
16742.5,16770.45149438893,-27.95149438892986
16705.5,16758.521505776538,-53.021505776538106
16734.5,16722.417157920412,12.082842079587863
16779.5,16752.82783217763,26.672167822369374
16777.0,16796.934292113896,-19.934292113895935
16806.5,16796.68289125601,9.817108743991412
16768.0,16826.846768549123,-58.846768549123226
16724.5,16785.176096469626,-60.67609646962592
16741.0,16741.481023512926,-0.4810235129261855
16691.5,16759.387112168595,-67.8871121685952
16746.0,16710.3817927324,35.618207267598336
16769.5,16764.906015323588,4.593984676412219
16815.5,16787.054808971076,28.445191028924455
17044.0,16831.906033489056,212.09396651094357
17144.5,17045.919135298012,98.5808647019876
17058.5,17149.45251308625,-90.95251308624938
16705.5,17067.997582299573,-362.49758229957297
16707.5,16701.63021387401,5.869786125989776
16597.0,16712.916946435187,-115.91694643518713
16503.0,16603.132661031606,-100.1326610316064
16594.5,16508.323858618947,86.17614138105273
16653.0,16599.94245692199,53.057543078011804
16511.5,16659.486726223346,-147.9867262233456
16538.0,16516.088040437386,21.911959562614356
16580.0,16543.900626475366,36.09937352463385
16481.0,16585.2234694941,-104.22346949409985
16468.0,16484.29767680787,-16.29767680786972
16437.0,16472.213233150316,-35.21323315031623
16471.0,16441.244817661274,29.755182338725717
16513.0,16475.736690722315,37.26330927768504
16553.0,16517.28479667161,35.71520332838918
16582.0,16557.464012103264,24.535987896735605
16574.0,16586.207971750628,-12.207971750627621
16540.5,16578.871431148375,-38.37143114837454
16615.0,16544.68937742137,70.31062257862868
16628.0,16615.651047203923,12.348952796077356
16605.0,16628.975049005116,-23.97504900511558
16560.0,16607.159182465617,-47.15918246561705
16544.5,16561.942602710442,-17.44260271044186
16414.5,16546.49123570154,-131.99123570153824
16252.0,16416.759252753243,-164.75925275324335
16254.0,16255.078802161957,-1.0788021619573556
16313.0,16260.498664504385,52.50133549561542
16295.5,16324.749810883764,-29.24981088376444
16262.0,16309.331104726785,-47.33110472678527
16300.0,16276.915770522814,23.084229477186454
16332.5,16314.872782469802,17.627217530198322
16361.5,16347.198181859098,14.30181814090247
16387.0,16376.44110970153,10.558890298469123
16395.0,16402.266031753705,-7.266031753704738
16384.5,16410.351012000254,-25.85101200025383
16356.5,16400.821853342186,-44.32185334218593
16403.0,16373.025639976391,29.974360023608824
16554.5,16422.938202723733,131.5617972762666
16640.0,16569.76152347943,70.23847652057157
16695.5,16650.2073101056,45.29268989439879
16607.5,16708.96568639103,-101.46568639103134
16590.0,16620.695792657585,-30.695792657585116
16619.5,16595.29773010053,24.202269899469684
16599.5,16624.920899471912,-25.42089947191198
16552.0,16604.270891701657,-52.27089170165709
16579.5,16558.33895959341,21.161040406590473
16624.5,16587.17661842138,37.323381578618864
16681.0,16632.338328763926,48.661671236073744
16697.0,16688.5510183077,8.448981692301459
16761.0,16703.745307467136,57.25469253286428
16720.5,16770.788460525895,-50.28846052589506
16764.0,16731.189022103623,32.81097789637715
16748.5,16774.167164429316,-25.667164429316472
16808.5,16760.685432505008,47.814567494991934
16808.5,16819.140684553247,-10.64068455324741
16831.5,16820.662335201214,10.837664798786136
16798.0,16843.322528766632,-45.322528766631876
16807.0,16808.629668393238,-1.6296683932378073
16749.5,16818.877514334916,-69.37751433491576
16762.5,16761.447305849575,1.0526941504249407
16749.0,16775.411546751235,-26.41154675123471
16753.5,16760.2870520449,-6.78705204489961
16737.0,16764.480242733058,-27.48024273305782
16659.5,16748.17193128909,-88.67193128908912
16640.0,16668.673014918186,-28.6730149181858
16696.5,16650.676530435932,45.823469564067636
16704.5,16707.100800483717,-2.600800483716739
16706.5,16716.667514203407,-10.167514203407336
16740.5,16718.9118986975,21.588101302499126
16839.0,16753.07602195014,85.92397804986103
16804.5,16851.944440819752,-47.444440819752344
16844.0,16814.78738149611,29.212618503890553
16832.0,16855.458985756504,-23.458985756504262
16812.5,16843.367807934865,-30.867807934864686
16930.5,16824.23042194978,106.26957805022175
16907.0,16936.36096424126,-29.360964241259353
16911.0,16916.304823200226,-5.3048232002256555
16932.0,16920.82710660206,11.172893397939333
16839.0,16942.59181721317,-103.59181721317145
16765.0,16848.519014891954,-83.5190148919537
16781.5,16770.29214240068,11.207857599318231
16783.5,16787.885116470574,-4.385116470573848
16771.0,16789.33603390946,-18.33603390946155
16835.0,16778.176265299677,56.82373470032326
16869.5,16840.75279166403,28.747208335971663
16838.5,16876.83833697535,-38.3383369753501
16738.5,16847.300014450935,-108.80001445093512
16766.0,16742.462760948874,23.537239051125653
16764.5,16774.222245871802,-9.722245871802443
16804.0,16772.22528294211,31.774717057891394
16836.0,16810.234204802324,25.765795197676198
16835.0,16842.944273180503,-7.9442731805029325
16817.5,16842.15999406778,-24.659994067780644
16861.5,16825.144614112927,36.35538588707277
16916.0,16868.451590989804,47.54840901019634
16986.5,16928.890326226807,57.60967377319321
17002.0,16989.96654647459,12.03345352541146
16920.0,17011.472274807933,-91.47227480793299
16939.0,16929.109880173335,9.890119826664886
16873.0,16948.894128101914,-75.89412810191425
16920.0,16880.395876848183,39.604123151817475
16872.0,16928.257062961417,-56.25706296141652
16945.0,16880.973200681423,64.0267993185771
17063.5,16953.659706046157,109.84029395384277
16967.5,17070.12778086496,-102.6277808649611
17000.5,16975.199852470076,25.30014752992429
16968.5,17009.204306241627,-40.70430624162691
16919.0,16977.056863184105,-58.05686318410517
16992.5,16927.42335039556,65.07664960444163
16997.5,17001.900070175227,-4.400070175226574
17020.0,17008.023537698256,11.976462301743595
17003.0,17030.7560584144,-27.756058414401195
16977.5,17014.004832639046,-36.50483263904607
16954.0,16987.11188946343,-33.111889463431
16838.0,16963.912981578513,-125.9129815785127
16700.5,16842.45524940409,-141.95524940409086
16722.0,16705.627676275002,16.37232372499784
16735.0,16729.894029991494,5.1059700085061195
16774.0,16742.578310557084,31.421689442915522
16783.5,16780.803639407488,2.6963605925120646
16840.0,16792.524481951405,47.475518048595404
16824.5,16846.81727610366,-22.317276103658514
16805.0,16831.552340268714,-26.552340268714033
16787.5,16814.349294127092,-26.849294127092435
16824.0,16796.80549895849,27.194501041511103
16780.5,16833.276201470344,-52.77620147034395
16811.5,16788.752425551425,22.747574448574596
16840.0,16821.30875398732,18.691246012680494
16890.0,16853.342941131195,36.6570588688046
16896.0,16903.06950162464,-7.069501624639088
16851.5,16909.691907480003,-58.191907480002556
16827.5,16864.361053204848,-36.86105320484785
16859.5,16839.693962660866,19.80603733913449
16858.0,16870.765885469336,-12.765885469336354
16849.5,16869.556743561345,-20.056743561344774
16857.0,16860.859513844563,-3.8595138445634802
16878.0,16869.55438571317,8.445614286829368
16837.5,16890.140277220762,-52.64027722076207
16785.0,16846.108440214524,-61.10844021452431
16803.0,16794.80665165121,8.193348348788277
16767.5,16815.098381474352,-47.59838147435221
16788.0,16779.52797861627,8.472021383731771
16797.0,16800.672191122576,-3.672191122575896
16818.0,16810.09767474237,7.902325257629855
16840.0,16829.474308657675,10.525691342325445
16849.0,16850.69610468329,-1.6961046832911961
16878.0,16859.203336688668,18.79666331133194
16962.5,16888.082287767083,74.41771223291653
16925.5,16969.10134005469,-43.60134005469081
16926.0,16934.566089570464,-8.5660895704641
16924.5,16935.005967158897,-10.505967158896965
16948.0,16934.036164097062,13.963835902937717
16954.5,16956.445172567895,-1.9451725678954972
16927.5,16963.945089049474,-36.44508904947361
16891.5,16936.956271867246,-45.45627186724596
16890.5,16898.491074590554,-7.99107459055449
16888.5,16898.573039924137,-10.073039924136538
16882.0,16896.49955964499,-14.499559644991677
16923.0,16890.971579793473,32.02842020652679
16914.0,16931.537837983105,-17.53783798310542
16907.5,16922.831969016166,-15.331969016166113
16827.5,16917.07868276522,-89.57868276521913
16816.0,16836.23685822963,-20.236858229629433
16832.0,16825.86137431834,6.138625681658596
16861.0,16843.288011918867,17.711988081133313
16837.5,16872.102736660978,-34.602736660977826
16854.0,16848.299836607242,5.700163392757531
16844.0,16866.210538909872,-22.21053890987241
16817.5,16856.180184442197,-38.68018444219706
16785.5,16829.218188684037,-43.71818868403716
16762.0,16796.712189679332,-34.71218967933237
16751.5,16773.51718393419,-22.017183934189234
16782.5,16763.359599595682,19.140400404317916
16754.5,16794.92694189075,-40.42694189074973
16691.5,16766.68700464248,-75.18700464248104
16729.5,16703.86480303331,25.635196966690273
16738.5,16741.32826174678,-2.828261746781209
16739.5,16751.120903082963,-11.620903082963196
16710.0,16751.63953454924,-41.639534549238306
16731.0,16722.108624393564,8.891375606435759
16722.0,16741.957570262257,-19.957570262256922
16734.5,16733.526173778915,0.9738262210848916
16753.5,16745.995165417386,7.504834582614421
16734.5,16765.75386756215,-31.253867562150845
16699.5,16747.382571609523,-47.88257160952344
16635.5,16709.38734791442,-73.88734791442039
16579.5,16645.49454367557,-65.99454367556973
16653.5,16589.719531785697,63.780468214303255
16639.5,16663.244469549885,-23.744469549885252
16572.5,16649.24611146557,-76.74611146557072
16595.5,16581.751363905074,13.748636094926042
16577.0,16605.909068777593,-28.909068777593347
16495.0,16583.25342121783,-88.25342121782887
16489.5,16501.537981306043,-12.037981306042639
16521.5,16497.442286649708,24.057713350292033
16493.0,16530.66656117388,-37.66656117387902
16478.0,16501.17763457422,-23.177634574218246
16516.5,16486.39974623832,30.100253761680506
16533.5,16524.650350687705,8.849649312294787
16503.0,16542.30504569195,-39.30504569195182
16433.0,16514.230086420142,-81.23008642014247
16475.0,16440.091837595406,34.908162404593895
16458.0,16482.275397967613,-24.275397967612662
16516.0,16465.601891294074,50.39810870592555
16497.5,16522.07894902153,-24.578949021528388
16514.5,16506.400410764712,8.099589235287567
16512.5,16524.012232060722,-11.512232060722454
